order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region_x,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_y,loyalty_tier,revenue,order_week,price_band,days_to_order,email_domain,is_late
O651546,C00270,P0004,3,49.93,2025-06-23,Delivered,Paypal,Central,0.15,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,smithashley@gmail.com,2025-07-01,Male,North,Silver,127.32149999999999,26,High,65.0,gmail.com,False
O896668,C00385,P0026,3,28.31,2025-07-11,Delivered,Credit Card,East,0.05,Storage Product 50,Storage,2025-02-08,27.06,S952,scottbowen@goodman.info,2025-06-04,Male,South,Gold,80.6835,28,Medium,153.0,goodman.info,False
O997360,C00130,P0023,5,30.89,2025-07-11,Delayed,Bank Transfer,East,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,hthomas@yahoo.com,2025-02-10,Female,South,Gold,154.45,28,High,174.0,yahoo.com,True
O605087,C00035,P0029,2,14.35,2025-07-11,Cancelled,Credit Card,West,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,panderson@yahoo.com,2024-12-30,Other,South,Silver,28.7,28,Low,118.0,yahoo.com,False
O774030,C00252,P0029,1,29.82,2025-07-11,Delayed,Bank Transfer,Central,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,phillipjensen@yahoo.com,2025-02-21,,North,Bronze,25.347,28,Medium,118.0,yahoo.com,True
O124372,C00366,P0023,5,27.42,2025-06-21,Delayed,Credit Card,Central,0.05,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,gonzalesvictoria@gmail.com,2024-09-25,Female,North,Bronze,130.245,25,Medium,154.0,gmail.com,True
O340198,C00257,P0018,1,18.44,2025-06-22,Delayed,Bank Transfer,North,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,andrewedwards@gutierrez.biz,2025-01-16,Female,South,Gold,15.674000000000001,25,Medium,339.0,gutierrez.biz,True
O436800,C00089,P0011,2,23.32,2025-07-10,Delivered,Credit Card,North,0.2,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,fmcguire@yahoo.com,2024-09-30,Male,West,Silver,37.312000000000005,28,Medium,107.0,yahoo.com,False
O797516,C00470,P0028,4,33.69,2025-07-10,Delayed,Paypal,South,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,,2024-07-17,Female,North,Silver,128.022,28,High,91.0,unknown.com,True
O509022,C00030,P0027,1,24.93,2025-07-10,Delivered,Credit Card,Central,0.1,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,gallowayjoseph@yahoo.com,2024-10-24,Male,North,Gold,22.437,28,Medium,292.0,yahoo.com,False
O999356,C00009,P0012,4,21.05,2025-07-10,Delivered,Paypal,East,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,perezantonio@yahoo.com,2024-12-08,Female,South,Silver,75.78,28,Medium,82.0,yahoo.com,False
O533620,C00342,P0006,2,23.72,2025-06-20,Delayed,Credit Card,South,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,mjones@yahoo.com,2025-02-17,Other,East,,47.44,25,Medium,254.0,yahoo.com,True
O225517,C00064,P0029,2,22.96,2025-06-21,Delayed,Paypal,East,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,usalazar@hotmail.com,2024-12-18,Female,Central,Gold,39.032000000000004,25,Medium,98.0,hotmail.com,True
O108647,C00440,P0027,1,48.17,2025-07-09,Delivered,Paypal,South,0.05,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,vtaylor@young.com,2025-03-10,Other,North,Gold,45.7615,28,High,291.0,young.com,False
O929742,C00392,P0027,2,42.87,2025-07-09,Delivered,Paypal,Central,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,livingstonstacy@hunter-fuller.net,2025-04-29,Female,West,Gold,68.592,28,High,291.0,hunter-fuller.net,False
O162074,C00161,P0003,1,27.98,2025-07-09,Delayed,Bank Transfer,West,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,mcguiredanny@hotmail.com,2025-03-15,Other,West,Silver,25.182000000000002,28,Medium,359.0,hotmail.com,True
O590885,C00408,P0013,4,23.28,2025-07-09,Cancelled,Credit Card,East,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ijohnson@fields-steele.com,2024-11-13,Male,East,Bronze,83.808,28,Medium,22.0,fields-steele.com,False
O510792,C00411,P0017,5,24.72,2025-06-19,Delivered,Paypal,West,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,phyllismeyer@huang.org,2024-08-12,Male,East,Gold,123.6,25,Medium,185.0,huang.org,False
O133621,C00218,P0021,1,48.83,2025-06-20,Delayed,Credit Card,Central,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,acostachristian@hotmail.com,2025-05-21,Female,West,Bronze,39.064,25,High,265.0,hotmail.com,True
O438858,C00418,P0016,2,39.49,2025-07-08,Delivered,Credit Card,East,0.05,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,randy04@wilkins-thompson.biz,2025-06-02,Male,North,Gold,75.031,28,High,138.0,wilkins-thompson.biz,False
O989255,C00331,P0029,4,49.75,2025-07-08,Cancelled,Bank Transfer,South,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,asmith@yahoo.com,2025-05-04,Female,West,Gold,169.15,28,High,115.0,yahoo.com,False
O114649,C00071,P0020,3,14.61,2025-07-08,Delayed,Paypal,North,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,brobinson@johnson-rogers.biz,2025-04-13,Male,Central,Gold,43.83,28,Low,331.0,johnson-rogers.biz,True
O760880,C00087,P0014,5,15.65,2025-07-08,Delayed,Paypal,Central,0.1,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,blackjames@gmail.com,2025-04-11,Female,North,Bronze,70.425,28,Medium,156.0,gmail.com,True
O746499,C00013,P0005,2,18.12,2025-06-18,Delayed,Bank Transfer,Central,0.2,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,ddavis@hernandez.biz,2025-02-22,Female,West,Gold,28.992000000000004,25,Medium,241.0,hernandez.biz,True
O524255,C00361,P0029,2,21.14,2025-06-19,Delayed,Credit Card,North,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,fortiz@yahoo.com,2025-04-07,Female,West,Bronze,35.938,25,Medium,96.0,yahoo.com,True
O342787,C00463,P0001,5,31.83,2025-07-07,Cancelled,Credit Card,Central,0.05,Storage Product 39,Storage,2025-03-11,15.88,S339,earmstrong@gmail.com,2024-09-10,Other,West,Bronze,151.19249999999997,28,High,118.0,gmail.com,False
O586478,C00334,P0006,3,26.78,2025-07-07,Cancelled,Credit Card,South,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,stephentaylor@gmail.com,2024-12-06,Female,South,Gold,68.289,28,Medium,271.0,gmail.com,False
O529584,C00193,P0023,4,31.5,2025-07-07,Delayed,Bank Transfer,East,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,angelica52@warner.net,2024-08-11,Female,South,Gold,126.0,28,High,170.0,warner.net,True
O508684,C00195,P0021,5,25.91,2025-07-07,Delayed,Credit Card,East,0.1,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,jeremytaylor@gmail.com,2024-10-28,Female,Central,Silver,116.59500000000001,28,Medium,282.0,gmail.com,True
O340256,C00127,P0003,3,30.92,2025-06-17,Cancelled,Credit Card,South,0.2,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,courtney78@gmail.com,2025-03-02,Female,East,Silver,74.20800000000001,25,High,337.0,gmail.com,False
O823802,C00435,P0030,2,10.6,2025-06-18,Delivered,Credit Card,East,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,rogersmarcus@gmail.com,2025-04-16,Male,Central,Silver,19.08,25,Low,75.0,gmail.com,False
O464028,C00488,P0027,2,14.38,2025-07-06,Cancelled,Credit Card,East,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,eyork@gmail.com,2025-06-07,Male,North,Silver,23.008000000000003,27,Low,288.0,gmail.com,False
O557598,C00010,P0002,1,26.68,2025-07-06,Delayed,Credit Card,East,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,clarksherri@hotmail.com,2024-11-05,Male,East,Gold,21.344,27,Medium,322.0,hotmail.com,True
O605779,C00436,P0006,1,24.81,2025-07-06,Cancelled,Bank Transfer,West,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,lbanks@hotmail.com,2025-02-09,Female,North,Gold,19.848,27,Medium,270.0,hotmail.com,False
O929019,C00037,P0016,3,36.65,2025-07-06,Delivered,Credit Card,South,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,williamanderson@ibarra-suarez.com,2024-10-24,Female,East,Gold,109.94999999999999,27,High,136.0,ibarra-suarez.com,False
O651251,C00227,P0010,4,30.88,2025-06-16,Delayed,Credit Card,North,0.2,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,igonzalez@gmail.com,2024-12-28,Male,East,Bronze,98.816,25,High,306.0,gmail.com,True
O980769,C00174,P0021,4,23.17,2025-06-17,Delivered,Credit Card,West,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,harrissierra@duran.com,2024-08-21,Other,South,Bronze,92.68,25,Medium,262.0,duran.com,False
O917827,C00355,P0015,5,41.87,2025-07-05,Cancelled,Credit Card,South,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,candice96@hotmail.com,2024-08-19,Female,East,Silver,209.35,27,High,331.0,hotmail.com,False
O903573,C00119,P0027,2,16.89,2025-07-05,Delayed,Credit Card,West,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,hillkristy@morgan-french.com,2025-05-20,Female,South,Silver,27.024,27,Medium,287.0,morgan-french.com,True
O584654,C00155,P0010,4,9.87,2025-07-05,Cancelled,Credit Card,Central,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,briannasmith@yahoo.com,2024-07-26,Male,South,Gold,33.558,27,Low,325.0,yahoo.com,False
O118589,C00420,P0025,2,20.49,2025-07-05,Cancelled,Paypal,North,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,greertoni@gonzalez.com,2025-03-29,Male,East,Bronze,40.98,27,Medium,354.0,gonzalez.com,False
O480843,C00038,P0030,3,38.27,2025-06-15,Delivered,Credit Card,West,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,tbass@carr-archer.net,2024-07-09,Female,East,Gold,114.81,24,High,72.0,carr-archer.net,False
O927206,C00084,P0023,2,43.56,2025-06-16,Delayed,Paypal,East,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,mariahmiller@yahoo.com,2024-10-08,Female,West,Gold,74.052,25,High,149.0,yahoo.com,True
O974639,C00051,P0027,4,25.9,2025-07-04,Delayed,Credit Card,East,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,rodriguezryan@hotmail.com,2025-05-07,Female,East,Gold,103.6,27,Medium,286.0,hotmail.com,True
O310604,C00372,P0018,2,17.65,2025-07-04,Delivered,Credit Card,South,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,,,,,,33.535,27,Medium,351.0,unknown.com,False
O461210,C00470,P0023,1,12.43,2025-07-04,Delayed,Bank Transfer,Central,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,,2024-07-17,Female,North,Silver,10.5655,27,Low,167.0,unknown.com,True
O952742,C00310,P0025,4,32.68,2025-07-04,Cancelled,Paypal,Central,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,jessicabell@gmail.com,2025-04-11,Female,West,Gold,130.72,27,High,353.0,gmail.com,False
O103137,C00056,P0014,1,8.0,2025-06-14,Delayed,Paypal,North,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,christinaturner@hotmail.com,2025-05-25,Male,South,Bronze,6.8,24,Low,132.0,hotmail.com,True
O197307,C00431,P0011,3,31.28,2025-06-15,Delivered,Credit Card,East,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,stacey92@vaughan.info,2025-02-01,Female,Central,Gold,89.148,24,High,82.0,vaughan.info,False
O103512,C00407,P0020,2,28.25,2025-07-03,Delivered,Credit Card,South,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,frichardson@oconnor.com,2024-09-02,Female,East,Gold,56.5,27,Medium,326.0,oconnor.com,False
O128047,C00126,P0008,5,23.64,2025-07-03,Delayed,Bank Transfer,North,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,matthew61@yahoo.com,2025-06-02,Female,West,Silver,94.56,27,Medium,308.0,yahoo.com,True
O136608,C00190,P0010,3,42.72,2025-07-03,Cancelled,Credit Card,North,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,vortiz@hotmail.com,2025-02-23,Male,Central,Gold,115.344,27,High,323.0,hotmail.com,False
O547433,C00385,P0014,3,8.34,2025-07-03,Delayed,Credit Card,West,0.1,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,scottbowen@goodman.info,2025-06-04,Male,South,Gold,22.518,27,Low,151.0,goodman.info,True
O731844,C00446,P0011,1,21.9,2025-06-13,Delayed,Bank Transfer,South,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,reynoldsdesiree@hotmail.com,2025-06-16,Other,West,Silver,21.9,24,Medium,80.0,hotmail.com,True
O628715,C00069,P0014,4,49.42,2025-06-14,Delayed,Credit Card,South,0.1,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,abrown@yahoo.com,2025-06-22,Female,North,Gold,177.912,24,High,132.0,yahoo.com,True
O278880,C00216,P0007,3,25.82,2025-07-02,Delivered,Credit Card,South,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,vpreston@yahoo.com,2025-06-18,Male,South,Bronze,77.46000000000001,27,Medium,275.0,yahoo.com,False
O669855,C00335,P0010,4,34.02,2025-07-02,Delivered,Paypal,East,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,vbrock@yahoo.com,2024-11-12,Male,South,Gold,136.08,27,High,322.0,yahoo.com,False
O518324,C00411,P0022,5,42.38,2025-07-02,Delivered,Credit Card,West,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,phyllismeyer@huang.org,2024-08-12,Male,East,Gold,180.115,27,High,271.0,huang.org,False
O345854,C00373,P0023,1,25.54,2025-07-02,Delivered,Paypal,Central,0.05,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,shawn75@hotmail.com,2024-07-06,Male,Central,Gold,24.262999999999998,27,Medium,165.0,hotmail.com,False
O866875,C00407,P0008,2,24.91,2025-06-12,Cancelled,Bank Transfer,East,0.1,Storage Product 47,Storage,2024-08-29,31.96,S788,frichardson@oconnor.com,2024-09-02,Female,East,Gold,44.838,24,Medium,287.0,oconnor.com,False
O103107,C00312,P0028,5,32.7,2025-06-13,Delivered,Paypal,North,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,landryelizabeth@gutierrez.com,2024-08-01,Other,North,Gold,155.325,24,High,64.0,gutierrez.com,False
O130206,C00189,P0004,2,49.69,2025-07-01,Delivered,Credit Card,North,0.05,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,benjaminzimmerman@warren-bishop.com,2024-11-27,Male,North,Bronze,94.41099999999999,27,High,73.0,warren-bishop.com,False
O413688,C00192,P0008,4,46.62,2025-07-01,Cancelled,Bank Transfer,West,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,christopher25@ponce-hale.biz,2024-08-25,Female,West,Gold,149.184,27,High,306.0,ponce-hale.biz,False
O794119,C00465,P0009,2,43.41,2025-07-01,Delivered,Bank Transfer,Central,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,fosternatasha@hotmail.com,2024-10-06,Female,Central,Gold,82.47899999999998,27,High,74.0,hotmail.com,False
O891476,C00228,P0029,2,45.88,2025-07-01,Delivered,Credit Card,South,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,zosborn@ponce.com,2025-02-04,Male,North,Silver,91.76,27,High,108.0,ponce.com,False
O128369,C00269,P0013,2,47.19,2025-06-11,Delayed,Bank Transfer,South,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,robertmonroe@osborn.info,2024-09-16,Male,Central,Gold,94.38,24,High,-6.0,osborn.info,True
O530578,C00451,P0013,4,22.59,2025-06-12,Delayed,Credit Card,West,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,tanthony@ruiz-jacobson.com,2024-08-10,Female,North,Gold,90.36,24,Medium,-5.0,ruiz-jacobson.com,True
O114870,C00470,P0003,3,45.46,2025-06-30,Delayed,Credit Card,East,0.05,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,,2024-07-17,Female,North,Silver,129.56099999999998,27,High,350.0,unknown.com,True
O361209,C00422,P0022,5,47.66,2025-06-30,Delayed,Credit Card,North,0.05,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,steinmaria@martinez-dunlap.com,2024-09-09,Other,North,Silver,226.38499999999996,27,High,269.0,martinez-dunlap.com,True
O595014,C00149,P0002,2,49.87,2025-06-30,Delayed,Bank Transfer,West,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,antonio53@yahoo.com,2024-12-25,Male,East,Gold,99.74,27,High,316.0,yahoo.com,True
O726454,C00123,P0003,4,9.85,2025-06-10,Delayed,Paypal,Central,0.0,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,qhughes@hotmail.com,2024-09-03,Female,Central,Gold,39.4,24,Low,330.0,hotmail.com,True
O248633,C00457,P0013,4,21.07,2025-06-11,Cancelled,Paypal,East,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,averyshane@stanton.com,2024-07-22,Female,South,Gold,75.852,24,Medium,-6.0,stanton.com,False
O572584,C00396,P0013,2,27.36,2025-06-29,Delivered,Credit Card,East,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,middletondarren@lynch.com,2024-08-21,Male,North,Gold,46.512,26,Medium,12.0,lynch.com,False
O153203,C00107,P0007,3,17.9,2025-06-29,Delivered,Credit Card,South,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,mkim@gmail.com,2025-06-16,Female,North,Silver,45.644999999999996,26,Medium,272.0,gmail.com,False
O698642,C00171,P0009,1,24.12,2025-06-29,Cancelled,Bank Transfer,West,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,moorekaren@craig.info,2025-03-20,Male,Central,Silver,24.12,26,Medium,72.0,craig.info,False
O545175,C00386,P0010,1,16.61,2025-06-29,Delivered,Credit Card,South,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,mosleydonald@lawrence.com,2024-12-19,Other,East,Gold,14.1185,26,Medium,319.0,lawrence.com,False
O628076,C00065,P0021,5,20.98,2025-06-09,Delivered,Credit Card,East,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,juliawells@yahoo.com,2025-04-23,Male,North,Gold,99.655,24,Medium,254.0,yahoo.com,False
O553952,C00338,P0030,1,18.7,2025-06-10,Delivered,Credit Card,Central,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,markramirez@yahoo.com,2024-11-24,Male,South,Gold,18.7,24,Medium,67.0,yahoo.com,False
O634465,C00299,P0010,2,43.22,2025-06-28,Delivered,Credit Card,West,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,harttammy@hotmail.com,2025-01-27,,Central,Silver,73.47399999999999,26,High,318.0,hotmail.com,False
O169970,C00167,P0008,4,40.46,2025-06-28,Delivered,Credit Card,South,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,farmeraudrey@yahoo.com,2025-05-30,Female,Central,Gold,129.472,26,High,303.0,yahoo.com,False
O997260,C00040,P0010,1,28.01,2025-06-28,Delivered,Bank Transfer,West,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,josephjacobs@cooper.net,2025-01-11,Female,East,Gold,25.209000000000003,26,Medium,318.0,cooper.net,False
O932149,C00376,P0027,3,14.64,2025-06-28,Delayed,Credit Card,Central,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,,2024-07-12,Female,South,Bronze,37.332,26,Low,280.0,unknown.com,True
O159750,C00335,P0001,5,10.1,2025-06-08,Cancelled,Paypal,South,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,vbrock@yahoo.com,2024-11-12,Male,South,Gold,50.5,23,Low,89.0,yahoo.com,False
O362752,C00494,P0009,1,47.22,2025-06-09,Cancelled,Credit Card,East,0.15,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,creyes@hotmail.com,2024-09-21,Female,North,Gold,40.137,24,High,52.0,hotmail.com,False
O770895,C00020,P0017,3,49.01,2025-06-27,Cancelled,Paypal,North,0.05,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,josephbrennan@yahoo.com,2024-09-26,Female,East,Gold,139.67849999999999,26,High,193.0,yahoo.com,False
O404317,C00166,P0020,1,42.61,2025-06-27,Delayed,Paypal,South,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,caroline51@romero.com,2024-11-18,Female,North,Gold,38.349000000000004,26,High,320.0,romero.com,True
O664253,C00010,P0002,1,26.8,2025-06-27,Delivered,Credit Card,West,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,clarksherri@hotmail.com,2024-11-05,Male,East,Gold,26.8,26,Medium,313.0,hotmail.com,False
O751749,C00167,P0015,5,32.32,2025-06-27,Delayed,Bank Transfer,South,0.2,Storage Product 10,Storage,2024-08-08,39.21,S466,farmeraudrey@yahoo.com,2025-05-30,Female,Central,Gold,129.28,26,High,323.0,yahoo.com,True
O430726,C00063,P0013,2,25.58,2025-06-07,Delayed,Bank Transfer,North,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,samanthamartinez@solis.net,2025-02-08,Male,North,Gold,48.602,23,Medium,-10.0,solis.net,True
O362198,C00069,P0012,4,29.58,2025-06-08,Delivered,Credit Card,South,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,abrown@yahoo.com,2025-06-22,Female,North,Gold,112.40399999999998,23,Medium,50.0,yahoo.com,False
O302462,C00229,P0026,2,20.89,2025-06-26,Delivered,Credit Card,North,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,melissa25@hotmail.com,2024-10-01,Female,South,Bronze,35.513,26,Medium,138.0,hotmail.com,False
O676582,C00335,P0014,5,39.96,2025-06-26,Cancelled,Paypal,North,0.2,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,vbrock@yahoo.com,2024-11-12,Male,South,Gold,159.84000000000003,26,High,144.0,yahoo.com,False
O975918,C00194,P0022,3,18.52,2025-06-26,Delayed,Paypal,South,0.0,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,andrew42@gmail.com,2024-11-15,Female,Central,Gold,55.56,26,Medium,265.0,gmail.com,True
O438401,C00098,P0022,5,45.89,2025-06-26,Delivered,Credit Card,South,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,shortrichard@gmail.com,2025-02-15,Female,East,Gold,195.0325,26,High,265.0,gmail.com,False
O476105,C00090,P0002,3,46.24,2025-06-06,Delayed,Credit Card,North,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,kevinperkins@yahoo.com,2025-02-05,Female,East,,110.976,23,High,292.0,yahoo.com,True
O667498,C00480,P0008,2,47.07,2025-06-07,Delayed,Paypal,Central,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,gabrielle71@yahoo.com,2024-10-21,Other,Central,Silver,80.019,23,High,282.0,yahoo.com,True
O810557,C00181,P0002,5,47.91,2025-06-25,Delayed,Credit Card,North,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,charlesschultz@hotmail.com,2025-01-20,Other,South,Bronze,191.64,26,High,311.0,hotmail.com,True
O867564,C00386,P0025,3,33.92,2025-06-25,Delayed,Paypal,Central,0.1,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,mosleydonald@lawrence.com,2024-12-19,Other,East,Gold,91.584,26,High,344.0,lawrence.com,True
O919707,C00479,P0021,4,29.72,2025-06-25,Delivered,Credit Card,Central,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,smithyvonne@yahoo.com,2025-02-09,Male,South,Gold,95.104,26,Medium,270.0,yahoo.com,False
O123514,C00084,P0027,4,16.33,2025-06-25,Delayed,Bank Transfer,East,0.1,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,mariahmiller@yahoo.com,2024-10-08,Female,West,Gold,58.788,26,Medium,277.0,yahoo.com,True
O682214,C00015,P0011,3,27.6,2025-06-05,Cancelled,Credit Card,South,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,daniel62@yahoo.com,2024-07-07,Female,Central,Bronze,78.66000000000001,23,Medium,72.0,yahoo.com,False
O703999,C00357,P0017,2,23.13,2025-06-06,Delivered,Credit Card,North,0.15,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,powerslawrence@gmail.com,2024-11-01,Male,Central,Silver,39.321,23,Medium,172.0,gmail.com,False
O606970,C00398,P0013,4,39.83,2025-06-24,Delayed,Paypal,Central,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,karamarks@hotmail.com,2025-06-15,Other,Central,Bronze,143.388,26,High,7.0,hotmail.com,True
O636308,C00051,P0016,1,18.62,2025-06-24,Delayed,Credit Card,West,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,rodriguezryan@hotmail.com,2025-05-07,Female,East,Gold,18.62,26,Medium,124.0,hotmail.com,True
O658750,C00474,P0012,2,16.26,2025-06-24,Delivered,Credit Card,South,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,frank41@yahoo.com,2024-07-16,Female,East,Bronze,32.52,26,Medium,66.0,yahoo.com,False
O610081,C00153,P0027,2,47.33,2025-06-24,Cancelled,Credit Card,South,0.05,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,markhernandez@smith.com,2025-01-31,Male,West,Gold,89.92699999999999,26,High,276.0,smith.com,False
O312502,C00191,P0008,5,43.93,2025-06-04,Delivered,Credit Card,Central,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,cameron18@hughes.org,2025-06-10,Other,East,Silver,186.7025,23,High,279.0,hughes.org,False
O472344,C00320,P0004,3,23.76,2025-06-05,Cancelled,Bank Transfer,North,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,christopherbruce@mueller.com,2025-06-18,Female,Central,Bronze,71.28,23,Medium,47.0,mueller.com,False
O830239,C00415,P0017,2,33.8,2025-06-23,Delayed,Credit Card,North,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,martinsteven@martinez-howard.com,2024-12-28,Female,South,Gold,60.839999999999996,26,High,189.0,martinez-howard.com,True
O347023,C00310,P0021,5,42.77,2025-06-23,Delayed,Bank Transfer,East,0.15,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,jessicabell@gmail.com,2025-04-11,Female,West,Gold,181.7725,26,High,268.0,gmail.com,True
O191262,C00257,P0005,3,25.39,2025-06-23,Delivered,Paypal,East,0.2,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,andrewedwards@gutierrez.biz,2025-01-16,Female,South,Gold,60.93600000000001,26,Medium,246.0,gutierrez.biz,False
O565158,C00273,P0025,3,33.74,2025-06-23,Cancelled,Credit Card,North,0.2,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,alexisrogers@yahoo.com,2025-02-11,Male,Central,Gold,80.976,26,High,342.0,yahoo.com,False
